,CMPNM_NM,JJINHBT_SALES_PRICE_RATE,OTSD_SALES_PRICE_RATE,ALL_SALES_PRICE_RATE,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM
14360,페리카나 아라점,0.23666666666666666,0.0,0.013333333333333334,제주시,아라동,제주시 동지역,패스트푸드,치킨
14361,페리카나 영어마을점,0.5,0.0175,0.0475,서귀포시,대정읍,대정읍,패스트푸드,치킨
14362,페리카나남원점,0.17500000000000002,0.008333333333333333,0.018333333333333333,서귀포시,남원읍,남원읍,패스트푸드,치킨
14363,페리카나동문점,0.16666666666666666,0.0,0.013333333333333334,제주시,일도1동,제주시 동지역,패스트푸드,치킨
14364,페리카나모슬포점,0.27,0.0016666666666666668,0.021666666666666667,서귀포시,대정읍,대정읍,패스트푸드,치킨
14365,페리카나성산점,0.40166666666666667,0.035,0.05666666666666667,서귀포시,성산읍,성산읍,패스트푸드,치킨
14366,페리카나신시가지점,1.095,0.013333333333333334,0.07833333333333332,서귀포시,대륜동,서귀포시 동지역,패스트푸드,치킨
14367,페리카나신제주점,0.25666666666666665,0.0016666666666666668,0.02,제주시,연동,제주시 동지역,패스트푸드,치킨
14368,페리카나애월체인점,0.08666666666666667,0.005,0.013333333333333334,제주시,애월읍,애월읍,패스트푸드,치킨
14369,페리카나양념통닭동문분점,0.19333333333333336,0.008333333333333333,0.018333333333333333,서귀포시,중앙동,서귀포시 동지역,패스트푸드,치킨
14370,페리카나양념통닭효돈분점,0.47,0.005,0.035,서귀포시,효돈동,서귀포시 동지역,패스트푸드,치킨
14371,페리카나연동점,0.29,0.0016666666666666668,0.021666666666666667,제주시,연동,제주시 동지역,패스트푸드,치킨
14372,페리카나중문점,0.9616666666666668,0.03333333333333333,0.09166666666666667,서귀포시,중문동,서귀포시 동지역,패스트푸드,치킨
14373,페리카나치킨 일도점,0.3666666666666667,0.0,0.021666666666666667,제주시,이도2동,제주시 동지역,패스트푸드,치킨
14374,페리카나치킨삼양도련점,0.23666666666666666,0.0,0.013333333333333334,제주시,삼양동,제주시 동지역,패스트푸드,치킨
14375,페리카나치킨용담점,0.19499999999999998,0.0,0.013333333333333334,제주시,용담2동,제주시 동지역,패스트푸드,치킨
14376,페리카나치킨이도점,0.36166666666666664,0.0016666666666666668,0.023333333333333334,제주시,이도2동,제주시 동지역,패스트푸드,치킨
14377,페리카나치킨조천점,0.1925,0.0,0.0125,제주시,조천읍,조천읍,패스트푸드,치킨
14378,페리카나한림점,0.5166666666666667,0.006666666666666667,0.03666666666666667,제주시,한림읍,한림읍,패스트푸드,치킨
14379,페어리제주,0.24166666666666667,0.03666666666666667,0.049999999999999996,제주시,구좌읍,구좌읍,한식,가정식
14380,페이보리오리,0.08666666666666667,0.02,0.024999999999999998,서귀포시,효돈동,서귀포시 동지역,한식,단품요리 전문
14381,페이지투,0.14166666666666666,0.04666666666666667,0.055,서귀포시,대정읍,대정읍,한식,단품요리 전문
14382,페페로니비어,0.5449999999999999,0.0025,0.035,제주시,아라동,제주시 동지역,한식,가정식
14383,펜고호다,0.215,0.028333333333333332,0.041666666666666664,제주시,애월읍,애월읍,한식,단품요리 전문
14384,펠롱,0.06272727272727273,0.0,0.002727272727272727,제주시,이도2동,제주시 동지역,한식,단품요리 전문
14385,펠롱펠롱,0.19833333333333333,0.0,0.013333333333333334,제주시,삼양동,제주시 동지역,양식,양식
14386,펠릭스,0.06,0.051666666666666666,0.05333333333333334,서귀포시,천지동,서귀포시 동지역,한식,단품요리 전문
14387,펭귄맥주,0.10333333333333333,0.005,0.013333333333333334,제주시,아라동,제주시 동지역,주점및주류판매,맥주/요리주점
14388,펭귄부인,0.9719999999999999,0.014000000000000002,0.076,제주시,이도2동,제주시 동지역,한식,단품요리 전문
14389,편안식당,0.22833333333333336,0.005,0.018333333333333333,제주시,이도2동,제주시 동지역,한식,단품요리 전문
14390,편안한맛집,0.16166666666666665,0.041666666666666664,0.049999999999999996,제주시,구좌읍,구좌읍,아시아음식,중식
14391,편운산방,0.075,0.11,0.11166666666666668,서귀포시,성산읍,성산읍,한식,가정식
14392,편의점앞칼국수집,0.2733333333333334,0.005,0.021666666666666667,제주시,용담2동,제주시 동지역,한식,단품요리 전문
14393,평강,0.12166666666666666,0.0,0.01,제주시,연동,제주시 동지역,한식,가정식
14394,평담옥,0.44333333333333336,0.01,0.03666666666666667,제주시,노형동,제주시 동지역,한식,가정식
14395,평대랑그네랑,0.018,0.01,0.01,제주시,구좌읍,구좌읍,한식,단품요리 전문
14396,평대리멍석,0.01,0.0016666666666666668,0.0033333333333333335,제주시,구좌읍,구좌읍,한식,단품요리 전문
14397,평대바다상점,0.06333333333333334,0.16333333333333333,0.165,제주시,구좌읍,구좌읍,한식,가정식
14398,평대베를린,0.005,0.005,0.005,제주시,구좌읍,구좌읍,양식,양식
14399,평대성게국수,0.125,0.10333333333333333,0.11166666666666665,제주시,구좌읍,구좌읍,한식,단품요리 전문
14400,평대스낵,0.25666666666666665,0.18333333333333335,0.19166666666666665,제주시,구좌읍,구좌읍,간식,분식
14401,평대시간이공이오,0.038,0.022,0.026000000000000002,제주시,구좌읍,구좌읍,한식,가정식
14402,평대식당,0.036,0.014000000000000002,0.016,제주시,구좌읍,구좌읍,한식,단품요리 전문
14403,평대앓이,0.05166666666666667,0.07333333333333333,0.07666666666666666,제주시,구좌읍,구좌읍,한식,단품요리 전문
14404,평대우유차,0.12000000000000001,0.065,0.06833333333333334,제주시,구좌읍,구좌읍,한식,단품요리 전문
14405,평대전복,0.36999999999999994,0.13833333333333334,0.15333333333333335,제주시,구좌읍,구좌읍,한식,가정식
14406,평산식당,1.3099999999999998,0.015,0.09166666666666667,제주시,이도2동,제주시 동지역,한식,단품요리 전문
14407,평산제면소,0.19833333333333333,0.02666666666666667,0.03666666666666667,제주시,한경면,한경면,아시아음식,일식
14408,평안도막창구이,0.17333333333333334,0.005,0.016666666666666666,제주시,삼도1동,제주시 동지역,한식,단품요리 전문
14409,평양면옥,0.5883333333333334,0.03333333333333333,0.06833333333333334,서귀포시,정방동,서귀포시 동지역,한식,가정식
14410,평창메밀막국수,2.5116666666666667,0.02,0.16833333333333333,제주시,노형동,제주시 동지역,한식,단품요리 전문
14411,평창메밀막국수외도,0.2916666666666667,0.0033333333333333335,0.02,제주시,외도동,제주시 동지역,한식,단품요리 전문
14412,평화가든,0.05333333333333334,0.013333333333333334,0.016666666666666666,제주시,연동,제주시 동지역,한식,고기
14413,평화로빵,0.18333333333333335,0.0,0.011666666666666667,제주시,노형동,제주시 동지역,한식,단품요리 전문
14414,평화보리빵,0.27166666666666667,0.0033333333333333335,0.02,제주시,연동,제주시 동지역,간식,베이커리
14415,평화식당,0.015,0.02666666666666667,0.028333333333333335,서귀포시,정방동,서귀포시 동지역,한식,가정식
14416,포 102,0.13833333333333334,0.0,0.01,제주시,일도1동,제주시 동지역,한식,가정식
14417,포35,0.12833333333333333,0.0016666666666666668,0.011666666666666667,제주시,연동,제주시 동지역,한식,단품요리 전문
14418,포가츠,0.48833333333333334,0.03333333333333333,0.06166666666666667,서귀포시,송산동,서귀포시 동지역,아시아음식,일식
14419,포구풍경,0.06833333333333334,0.0033333333333333335,0.011666666666666667,서귀포시,남원읍,남원읍,한식,가정식
14420,포구횟집,0.385,0.37999999999999995,0.3933333333333333,제주시,애월읍,애월읍,한식,단품요리 전문
14421,포다1975,0.36999999999999994,0.006666666666666667,0.028333333333333332,제주시,용담2동,제주시 동지역,한식,단품요리 전문
14422,포도원흑돼지,2.7716666666666665,0.4483333333333333,0.6016666666666667,제주시,노형동,제주시 동지역,한식,가정식
14423,포동정식,0.89,0.01,0.065,제주시,연동,제주시 동지역,한식,가정식
14424,포동정식 도청점,0.96,0.015,0.0825,제주시,연동,제주시 동지역,한식,가정식
14425,포동정식시청점,1.335,0.016666666666666666,0.09833333333333334,제주시,이도2동,제주시 동지역,한식,단품요리 전문
14426,포뚜이,0.5475,0.0175,0.05500000000000001,제주시,노형동,제주시 동지역,한식,단품요리 전문
14427,포라인,0.22666666666666668,0.0016666666666666668,0.015,제주시,이도2동,제주시 동지역,한식,가정식
14428,포레스타,0.085,0.02666666666666667,0.028333333333333332,서귀포시,송산동,서귀포시 동지역,한식,단품요리 전문
14429,포레스트마켓,0.05333333333333334,0.043333333333333335,0.04666666666666666,제주시,구좌읍,구좌읍,주점및주류판매,주류
14430,포록,0.14333333333333334,0.0033333333333333335,0.013333333333333334,서귀포시,표선면,표선면,간식,샌드위치/토스트
14431,포리식당,0.01,0.017499999999999998,0.017499999999999998,제주시,한림읍,한림읍,한식,단품요리 전문
14432,포베이서귀포신시가지점,1.9283333333333335,0.035,0.14666666666666667,서귀포시,대천동,서귀포시 동지역,아시아음식,동남아/인도음식
14433,포베이이도점,2.205,0.015,0.14666666666666667,제주시,이도2동,제주시 동지역,아시아음식,동남아/인도음식
14434,포비 게러지,0.49500000000000005,0.011666666666666667,0.04666666666666667,제주시,연동,제주시 동지역,한식,가정식
14435,포빈즈,0.3233333333333333,0.015,0.03166666666666667,제주시,조천읍,조천읍,한식,단품요리 전문
14436,포산해장국,0.16333333333333333,0.0016666666666666668,0.011666666666666667,제주시,노형동,제주시 동지역,한식,단품요리 전문
14437,포세화,0.10200000000000001,0.004,0.012,제주시,구좌읍,구좌읍,한식,단품요리 전문
14438,포스타 (four star),0.011666666666666667,0.03166666666666667,0.03166666666666667,서귀포시,성산읍,성산읍,간식,아이스크림/빙수
14439,포스트 커피,0.7416666666666667,0.015,0.06,제주시,이도2동,제주시 동지역,한식,단품요리 전문
14440,포앳홈,0.19999999999999998,0.03166666666666667,0.043333333333333335,제주시,구좌읍,구좌읍,한식,단품요리 전문
14441,포야호,0.17166666666666666,0.0016666666666666668,0.01,제주시,외도동,제주시 동지역,패스트푸드,치킨
14442,포에스트,0.295,0.008333333333333333,0.02666666666666667,서귀포시,대륜동,서귀포시 동지역,한식,단품요리 전문
14443,포유,0.18500000000000003,0.0,0.011666666666666667,제주시,삼도1동,제주시 동지역,한식,가정식
14444,포차.랑,0.05,0.0,0.005,서귀포시,대륜동,서귀포시 동지역,한식,단품요리 전문
14445,포차7080,0.922,0.002,0.05,서귀포시,대정읍,대정읍,한식,가정식
14446,포차다,0.29333333333333333,0.0,0.021666666666666667,서귀포시,서홍동,서귀포시 동지역,한식,가정식
14447,포차또랑,0.145,0.0025,0.0125,제주시,이도2동,제주시 동지역,한식,단품요리 전문
14448,포차민,0.59,0.0,0.03666666666666667,제주시,이도2동,제주시 동지역,한식,단품요리 전문
14449,포차바다식당,0.5333333333333333,0.008333333333333333,0.03833333333333334,제주시,삼양동,제주시 동지역,한식,단품요리 전문
14450,포차분식,0.01,0.0,0.0,서귀포시,정방동,서귀포시 동지역,간식,분식
14451,포차스토리,0.5133333333333333,0.0,0.03166666666666667,제주시,외도동,제주시 동지역,주점및주류판매,포장마차
14452,포차이야기,0.07666666666666666,0.005,0.006666666666666667,서귀포시,중문동,서귀포시 동지역,한식,단품요리 전문
14453,포차천국,0.5866666666666667,0.01,0.05000000000000001,제주시,이도2동,제주시 동지역,한식,가정식
14454,포커스,0.15666666666666668,0.043333333333333335,0.05333333333333334,서귀포시,예래동,서귀포시 동지역,양식,양식
14455,포커페이스,0.13,0.0,0.01,제주시,연동,제주시 동지역,한식,단품요리 전문
14456,포텐,0.24,0.0,0.01,제주시,연동,제주시 동지역,한식,단품요리 전문
14457,포트컨테이너,0.21166666666666667,0.0,0.015,제주시,이도2동,제주시 동지역,양식,양식
14458,포팩토리(PHOFACTORY),0.27166666666666667,0.0,0.016666666666666666,제주시,노형동,제주시 동지역,양식,양식
14459,폭포수,0.8216666666666667,0.008333333333333333,0.060000000000000005,서귀포시,영천동,서귀포시 동지역,한식,가정식
14460,폭폭,0.7416666666666667,0.02,0.06166666666666667,제주시,애월읍,애월읍,한식,가정식
14461,폴개촌,0.8300000000000001,0.05333333333333334,0.11333333333333333,서귀포시,남원읍,남원읍,한식,가정식
14462,폴레(Paulee),0.22,0.06166666666666667,0.07166666666666667,제주시,연동,제주시 동지역,양식,양식
14463,폴스키친,0.266,0.012,0.028000000000000004,제주시,조천읍,조천읍,양식,양식
14464,폴인슈크레,0.01,0.0,0.0,제주시,이도2동,제주시 동지역,한식,단품요리 전문
14465,폼포코,0.07666666666666667,0.06,0.06666666666666667,서귀포시,성산읍,성산읍,한식,단품요리 전문
14466,퐁낭그늘,0.5616666666666666,0.006666666666666667,0.043333333333333335,제주시,연동,제주시 동지역,한식,단품요리 전문
14467,퐁낭쉼팡,0.044000000000000004,0.0,0.004,제주시,연동,제주시 동지역,한식,단품요리 전문
14468,퐁낭조수식당,0.26,0.01,0.03,제주시,한경면,한경면,한식,가정식
14469,퐁낭집,0.46166666666666667,0.011666666666666667,0.03833333333333333,제주시,애월읍,애월읍,한식,가정식
14470,퐁당,0.02333333333333333,0.03333333333333333,0.03333333333333333,제주시,우도면,우도면,한식,단품요리 전문
14471,퐁당라면,0.06166666666666667,0.145,0.14333333333333334,제주시,한경면,한경면,간식,분식
14472,퐁당카레,0.12333333333333334,0.028333333333333335,0.035,제주시,구좌읍,구좌읍,한식,가정식
14473,퐁당퐁당. 앤닥터하스킨,0.02,0.011666666666666667,0.013333333333333334,제주시,구좌읍,구좌읍,한식,단품요리 전문
14474,표선1번회센타,0.7733333333333334,0.07333333333333333,0.11833333333333333,서귀포시,표선면,표선면,한식,단품요리 전문
14475,표선갈치어장,0.023333333333333334,0.13166666666666668,0.12833333333333333,서귀포시,표선면,표선면,한식,단품요리 전문
14476,표선골목집,0.1366666666666667,0.06833333333333334,0.075,서귀포시,표선면,표선면,한식,가정식
14477,표선꽃돼지촌본점,0.3183333333333333,0.005,0.021666666666666667,서귀포시,표선면,표선면,한식,가정식
14478,표선닭해장국,0.3116666666666667,0.021666666666666667,0.034999999999999996,서귀포시,표선면,표선면,한식,단품요리 전문
14479,표선두루치기,0.065,0.01,0.0125,서귀포시,표선면,표선면,한식,가정식
14480,표선미소,0.12,0.008,0.014000000000000002,서귀포시,표선면,표선면,한식,단품요리 전문
14481,표선반점,0.6166666666666667,0.04,0.075,서귀포시,표선면,표선면,한식,단품요리 전문
14482,표선삼다도,0.19,0.0,0.012,서귀포시,표선면,표선면,한식,가정식
